Aa,Ad,Ba,Bd,s1,s2,p
3,3,2,0,3,2,0.08745935273843902
3,3,2,0,3,3,0.012087821060418344
3,3,2,1,0,0,0.042508347044263074
3,3,2,1,0,1,0.027327315522267637
3,3,2,1,0,2,0.012883936840549438
3,3,2,1,0,3,0.004297716313850437
3,3,2,1,1,0,0.09481834081195199
3,3,2,1,1,1,0.0916837457625468
3,3,2,1,1,2,0.03200185140918744
3,3,2,1,1,3,0.011526805726146184
3,3,2,1,2,0,0.11094897119791244
3,3,2,1,2,1,0.10409746160125838
3,3,2,1,2,2,0.045673515770237025
3,3,2,1,2,3,0.013117298762222328
3,3,2,1,3,0,0.1737783805941415
3,3,2,1,3,1,0.1527152746466891
3,3,2,1,3,2,0.07189614261061336
3,3,2,1,3,3,0.01072489538616281
3,3,2,2,0,0,0.06137203819448974
3,3,2,2,0,1,0.04256977216661313
3,3,2,2,0,2,0.020420230873694
3,3,2,2,0,3,0.007333568166356244
3,3,2,2,1,0,0.10910229943636404
3,3,2,2,1,1,0.11369483521016945
3,3,2,2,1,2,0.040617363085091895
3,3,2,2,1,3,0.016861991929330206
3,3,2,2,2,0,0.11101192092096678
3,3,2,2,2,1,0.10310139507821478
3,3,2,2,2,2,0.046754715988101894
3,3,2,2,2,3,0.01510952807276723
3,3,2,2,3,0,0.12938469070063224
3,3,2,2,3,1,0.11767146842046403
3,3,2,2,3,2,0.055981076710007335
3,3,2,2,3,3,0.009013105046736945
3,3,2,3,0,0,0.08365702795001122
3,3,2,3,0,1,0.06260964426933074
3,3,2,3,0,2,0.030556827643520208
3,3,2,3,0,3,0.011814857206470623
3,3,2,3,1,0,0.11852528601471093
3,3,2,3,1,1,0.13311429017634455
3,3,2,3,1,2,0.04867252779706855
3,3,2,3,1,3,0.023288651199919224
3,3,2,3,2,0,0.10487005881315815
3,3,2,3,2,1,0.09641053658065013
3,3,2,3,2,2,0.04518787919110866
3,3,2,3,2,3,0.01643209531313183
3,3,2,3,3,0,0.09095060533056257
3,3,2,3,3,1,0.08560426924844731
3,3,2,3,3,2,0.04115403854820243
3,3,2,3,3,3,0.007151404717362851
3,3,3,0,0,0,0.024574923255372753
3,3,3,0,0,1,0.018963572869669185
3,3,3,0,0,2,0.010940092147689961
3,3,3,0,0,3,0.004726945730747394
3,3,3,0,1,0,0.0669736314084489
3,3,3,0,1,1,0.07456653173752843
3,3,3,0,1,2,0.03152847498084674
3,3,3,0,1,3,0.013800757427754778
3,3,3,0,2,0,0.08286499274721391
3,3,3,0,2,1,0.10029068301126622
3,3,3,0,2,2,0.05561272794110048
3,3,3,0,2,3,0.02047355131595048
3,3,3,0,3,0,0.1790792579532092
3,3,3,0,3,1,0.1862921485126022
3,3,3,0,3,2,0.11001973940990781
3,3,3,0,3,3,0.0192919695506916
3,3,3,1,0,0,0.03689452005463631
3,3,3,1,0,1,0.03071835006468724
3,3,3,1,0,2,0.018030443390205462
3,3,3,1,0,3,0.008387481404215046
3,3,3,1,1,0,0.08013435872468344
3,3,3,1,1,1,0.09615363293875796
3,3,3,1,1,2,0.04161145974550211
3,3,3,1,1,3,0.0209930814997266
3,3,3,1,2,0,0.08621658182500647
3,3,3,1,2,1,0.10329001897378846
3,3,3,1,2,2,0.059198205864997376
3,3,3,1,2,3,0.02452296830646879
3,3,3,1,3,0,0.1386455063275126
3,3,3,1,3,1,0.14926452827375605
3,3,3,1,3,2,0.08907988236273781
3,3,3,1,3,3,0.016858980243318295
3,3,3,2,0,0,0.05231695318728575
3,3,3,2,0,1,0.046998769703027674
3,3,3,2,0,2,0.028067434448662974
3,3,3,2,0,3,0.014057024704054077
3,3,3,2,1,0,0.09056170028289115
3,3,3,2,1,1,0.11711117424596217
3,3,3,2,1,2,0.05187209895420343
3,3,3,2,1,3,0.03016201453277765
3,3,3,2,2,0,0.08472691398542445
3,3,3,2,2,1,0.10047708086315402
3,3,3,2,2,2,0.05951874623616946
3,3,3,2,2,3,0.0277436614400748
3,3,3,2,3,0,0.10138581434451911
3,3,3,2,3,1,0.11296126776365532
3,3,3,2,3,2,0.06812390606784653
3,3,3,2,3,3,0.013915439240291379
3,3,3,3,0,0,0.06987043486385196
3,3,3,3,0,1,0.06772445479042676
3,3,3,3,0,2,0.04114996320396731
3,3,3,3,0,3,0.0221883838126436
3,3,3,3,1,0,0.09639195607463194
3,3,3,3,1,1,0.1343387791810516
3,3,3,3,1,2,0.060901097041434094
3,3,3,3,1,3,0.040814541466495956
3,3,3,3,2,0,0.07841919862504476
3,3,3,3,2,1,0.09205472498266021
3,3,3,3,2,2,0.05635979796361114
3,3,3,3,2,3,0.02956139599263553
3,3,3,3,3,0,0.06982629732716596
3,3,3,3,3,1,0.08051428242604008
3,3,3,3,3,2,0.04906704137855403
3,3,3,3,3,3,0.01081765086978515
